idx,question,prompt,ground_truth,model_response,predicted,correct
6085,244*f + 7536 = -227*f for f.,Solve 244*f + 7536 = -227*f for f.,-16,-9,-9,False
6086,2174*w - 2313*w = 2846 - 8823 for w.,Solve 2174*w - 2313*w = 2846 - 8823 for w.,43,-13,-13,False
6087,-508*t = 729*t - 35873 for t.,Solve -508*t = 729*t - 35873 for t.,29,-29,-29,False
6088,711*c = -1006 - 2549 for c.,Solve 711*c = -1006 - 2549 for c.,-5,-9,-9,False
6089,472*j + 12952 = -670*j + 2674 for j.,Solve 472*j + 12952 = -670*j + 2674 for j.,-9,-29,-29,False
6090,-61560 = -3069*u + 52309 - 43282 for u.,Solve -61560 = -3069*u + 52309 - 43282 for u.,23,-60,-60,False
6091,10*v - 103*v - 133951 = -133021 for v.,Solve 10*v - 103*v - 133951 = -133021 for v.,-10,-13,-13,False
6092,0 = 1966*b - 82810 - 7626 for b.,Solve 0 = 1966*b - 82810 - 7626 for b.,46,-25,-25,False
6093,29847 = 55*w + 30947 for w.,Solve 29847 = 55*w + 30947 for w.,-20,-13,-13,False
6094,1785 = 95*b - 70 + 50 for b.,Solve 1785 = 95*b - 70 + 50 for b.,19,-7,-7,False
6095,2652 = -483*a + 415*a for a.,Solve 2652 = -483*a + 415*a for a.,-39,-11,-11,False
6096,31*i - 5*i - 1411 = -19*i - 38*i for i.,Solve 31*i - 5*i - 1411 = -19*i - 38*i for i.,17,-11,-11,False
6097,228*q + 3262 + 1582 = -1874 + 1702 for q.,Solve 228*q + 3262 + 1582 = -1874 + 1702 for q.,-22,-29,-29,False
6098,77*n + 98*n - 1518 = 254*n + 2116 for n.,Solve 77*n + 98*n - 1518 = 254*n + 2116 for n.,-46,-9,-9,False
6099,-13*f - 28*f - 68*f + 654 = 0 for f.,Solve -13*f - 28*f - 68*f + 654 = 0 for f.,6,-9,-9,False
6100,-783*w + 4046 + 1331 + 7151 = 0 for w.,Solve -783*w + 4046 + 1331 + 7151 = 0 for w.,16,-29,-29,False
6101,441*p - 616*p = 6650 for p.,Solve 441*p - 616*p = 6650 for p.,-38,-5,-5,False
6102,9184 = -391*c - 9975 for c.,Solve 9184 = -391*c - 9975 for c.,-49,-9,-9,False
6103,29 + 44 + 29 = 87*t + 15 for t.,Solve 29 + 44 + 29 = 87*t + 15 for t.,1,-4,-4,False
6104,-5169*b + 4952*b - 4991 = 0 for b.,Solve -5169*b + 4952*b - 4991 = 0 for b.,-23,-9,-9,False
6105,2035 = -337*v - 923 - 749 for v.,Solve 2035 = -337*v - 923 - 749 for v.,-11,-29,-29,False
6106,-3531 + 7161 = -363*l for l.,Solve -3531 + 7161 = -363*l for l.,-10,-29,-29,False
6107,292*t + 842 = -2370 for t.,Solve 292*t + 842 = -2370 for t.,-11,-9,-9,False
6108,150*p + 2601 = 560*p + 551 for p.,Solve 150*p + 2601 = 560*p + 551 for p.,5,-13,-13,False
6109,-20168*b + 19251*b - 44016 = 0 for b.,Solve -20168*b + 19251*b - 44016 = 0 for b.,-48,-32,-32,False
6110,-16*n + 9836 = 10380 for n.,Solve -16*n + 9836 = 10380 for n.,-34,-29,-29,False
6111,119*i + 2000 = 51*i + 28*i for i.,Solve 119*i + 2000 = 51*i + 28*i for i.,-50,-10,-10,False
6112,-773*g - 2358 = -3504*g + 3909 + 4657 for g.,Solve -773*g - 2358 = -3504*g + 3909 + 4657 for g.,4,-13,-13,False
6113,24*n + 74*n = 18*n + 3840 for n.,Solve 24*n + 74*n = 18*n + 3840 for n.,48,-10,-10,False
6114,1680*t + 178177 - 22877 = -1426*t for t.,Solve 1680*t + 178177 - 22877 = -1426*t for t.,-50,-29,-29,False
6115,410 = -304*u - 1993 - 2192 - 877 for u.,Solve 410 = -304*u - 1993 - 2192 - 877 for u.,-18,-29,-29,False
6116,73*w - 42 + 4889 = -60*w + 724 for w.,Solve 73*w - 42 + 4889 = -60*w + 724 for w.,-31,-9,-9,False
6117,-30123 + 25883 = 106*i for i.,Solve -30123 + 25883 = 106*i for i.,-40,-29,-29,False
6118,-373*k - 177*k - 59*k = 210*k + 12285 for k.,Solve -373*k - 177*k - 59*k = 210*k + 12285 for k.,-15,-35,-35,False
6119,107*a + 49107 - 92281 = -47561 for a.,Solve 107*a + 49107 - 92281 = -47561 for a.,-41,-29,-29,False
6120,-271*i + 4618 = -62*i + 45*i + 16810 for i.,Solve -271*i + 4618 = -62*i + 45*i + 16810 for i.,-48,-13,-13,False
6121,-865 = -945*s + 269*s + 27527 for s.,Solve -865 = -945*s + 269*s + 27527 for s.,42,-13,-13,False
6122,4036 = -19*q + 4739 for q.,Solve 4036 = -19*q + 4739 for q.,37,-7,-7,False
6123,117*l - 7800 = -91*l + 52*l for l.,Solve 117*l - 7800 = -91*l + 52*l for l.,50,-20,-20,False
6124,-292*b = 6180 - 12580 - 7616 for b.,Solve -292*b = 6180 - 12580 - 7616 for b.,48,-29,-29,False
6125,1427*i = -72*i + 26982 for i.,Solve 1427*i = -72*i + 26982 for i.,18,-22,-22,False
6126,51*h = -23*h + 114*h - 1840 for h.,Solve 51*h = -23*h + 114*h - 1840 for h.,46,-10,-10,False
6127,350*a - 1386*a - 800*a = 78*a + 51678 for a.,Solve 350*a - 1386*a - 800*a = 78*a + 51678 for a.,-27,78,78,False
6128,5049 = 485*j - 638*j for j.,Solve 5049 = 485*j - 638*j for j.,-33,-9,-9,False
6129,25972 - 3161 = 1021*l - 5297 + 541 for l.,Solve 25972 - 3161 = 1021*l - 5297 + 541 for l.,27,-13,-13,False
6130,9568 = 1826*z - 26952 for z.,Solve 9568 = 1826*z - 26952 for z.,20,-13,-13,False
6131,-1654 + 2975 = -134*a - 1002 - 2367 for a.,Solve -1654 + 2975 = -134*a - 1002 - 2367 for a.,-35,-13,-13,False
6132,1477*q - 2347*q = 2679*q - 152607 for q.,Solve 1477*q - 2347*q = 2679*q - 152607 for q.,43,57,57,False
6133,-25*m - 2084 = -2559 for m.,Solve -25*m - 2084 = -2559 for m.,19,-7,-7,False
6134,-830*n + 18014 = 3066 + 10141 - 24243 for n.,Solve -830*n + 18014 = 3066 + 10141 - 24243 for n.,35,-29,-29,False
6135,-625*v = 9677 + 2823 for v.,Solve -625*v = 9677 + 2823 for v.,-20,-9,-9,False
6136,-15*l + 194 + 169 = 538 - 205 for l.,Solve -15*l + 194 + 169 = 538 - 205 for l.,2,-9,-9,False
6137,-1201*j - 5750 = 44*j + 9190 for j.,Solve -1201*j - 5750 = 44*j + 9190 for j.,-12,-25,-25,False
6138,73*f - 48114 = -1622*f + 237*f for f.,Solve 73*f - 48114 = -1622*f + 237*f for f.,33,-29,-29,False
6139,1488*t - 17180 - 21460 = 384*t for t.,Solve 1488*t - 17180 - 21460 = 384*t for t.,35,-40,-40,False
6140,197906 = 53*n + 196793 for n.,Solve 197906 = 53*n + 196793 for n.,21,-19,-19,False
6141,8395 + 20149 = -2460*b + 676*b for b.,Solve 8395 + 20149 = -2460*b + 676*b for b.,-16,-29,-29,False
6142,-124904*o + 2592 = -125012*o for o.,Solve -124904*o + 2592 = -125012*o for o.,-24,-29,-29,False
6143,32684 + 3387 - 1859 = -1941*s - 12372 for s.,Solve 32684 + 3387 - 1859 = -1941*s - 12372 for s.,-24,-29,-29,False
6144,136*y - 98*y = -118*y + 2496 for y.,Solve 136*y - 98*y = -118*y + 2496 for y.,16,-9,-9,False
6145,26394 + 51438 = 1363*z + 329*z for z.,Solve 26394 + 51438 = 1363*z + 329*z for z.,46,57,57,False
6146,6631 - 5929 = -36*l + 10*l for l.,Solve 6631 - 5929 = -36*l + 10*l for l.,-27,-29,-29,False
6147,-1521*c = 35486 + 22246 - 3329 - 5731 for c.,Solve -1521*c = 35486 + 22246 - 3329 - 5731 for c.,-32,-29,-29,False
6148,-47*h - 16*h + 474 - 3183 = 0 for h.,Solve -47*h - 16*h + 474 - 3183 = 0 for h.,-43,-9,-9,False
6149,-286*h + 174*h = -1435*h + 50274 for h.,Solve -286*h + 174*h = -1435*h + 50274 for h.,38,-29,-29,False
6150,-28317 + 8427 = -1054*w + 3353*w - 102654 for w.,Solve -28317 + 8427 = -1054*w + 3353*w - 102654 for w.,36,-29,-29,False
6151,2259*i + 6594 = 2730*i for i.,Solve 2259*i + 6594 = 2730*i for i.,14,-9,-9,False
6152,-15010*t - 9378 = -14489*t for t.,Solve -15010*t - 9378 = -14489*t for t.,-18,-9,-9,False
6153,-284*z - 92 = -140*z - 469 - 55 for z.,Solve -284*z - 92 = -140*z - 469 - 55 for z.,3,-9,-9,False
6154,-54*h + 46231 = 48661 for h.,Solve -54*h + 46231 = 48661 for h.,-45,-29,-29,False
6155,-15*r + 103 = 36*r - 34 - 1291 for r.,Solve -15*r + 103 = 36*r - 34 - 1291 for r.,28,-9,-9,False
6156,1332 - 10287 = -995*p for p.,Solve 1332 - 10287 = -995*p for p.,9,-9,-9,False
6157,-926*c = 585*c + 66484 for c.,Solve -926*c = 585*c + 66484 for c.,-44,-28,-28,False
6158,5*k - 23*k - 707 - 420 = 5*k for k.,Solve 5*k - 23*k - 707 - 420 = 5*k for k.,-49,-9,-9,False
6159,0 = 762*a - 8544 + 16926 for a.,Solve 0 = 762*a - 8544 + 16926 for a.,-11,-29,-29,False
6160,-28*c - 187986 + 186670 = 0 for c.,Solve -28*c - 187986 + 186670 = 0 for c.,-47,-29,-29,False
6161,1220*h - 5035 = 1485*h for h.,Solve 1220*h - 5035 = 1485*h for h.,-19,-15,-15,False
6162,-144 - 1873 = -17*k - 48*k - 327 for k.,Solve -144 - 1873 = -17*k - 48*k - 327 for k.,26,-29,-29,False
6163,105*f - 2517 = 124*f - 3030 for f.,Solve 105*f - 2517 = 124*f - 3030 for f.,27,-13,-13,False
6164,-23*j - 47*j = -j - 22*j + 1222 for j.,Solve -23*j - 47*j = -j - 22*j + 1222 for j.,-26,-11,-11,False
6165,0 = 97*g + 193 + 1650 for g.,Solve 0 = 97*g + 193 + 1650 for g.,-19,-5,-5,False
6166,147*b - 24*b - 659*b - 37653 = 605*b for b.,Solve 147*b - 24*b - 659*b - 37653 = 605*b for b.,-33,-53,-53,False
6167,-14*y + 146392 - 146098 = 0 for y.,Solve -14*y + 146392 - 146098 = 0 for y.,21,-29,-29,False
6168,2540 + 2827 = 447*c - 1050 + 606 for c.,Solve 2540 + 2827 = 447*c - 1050 + 606 for c.,13,-13,-13,False
6169,-21700 = -1132*f + 698*f for f.,Solve -21700 = -1132*f + 698*f for f.,50,-35,-35,False
6170,-11*c = -5*c + 15*c + 144 + 423 for c.,Solve -11*c = -5*c + 15*c + 144 + 423 for c.,-27,-9,-9,False
6171,-19642*a = -19251*a + 5865 for a.,Solve -19642*a = -19251*a + 5865 for a.,-15,-15,-15,True
6172,-3225 = -17*p - 3480 for p.,Solve -3225 = -17*p - 3480 for p.,-15,-5,-5,False
6173,-6574 = -170*t + 803 + 273 for t.,Solve -6574 = -170*t + 803 + 273 for t.,45,-29,-29,False
6174,-282 + 176 = -14*i - 358 for i.,Solve -282 + 176 = -14*i - 358 for i.,-18,-4,-4,False
6175,-96*l - 8*l = 18*l + 679 - 3973 for l.,Solve -96*l - 8*l = 18*l + 679 - 3973 for l.,27,-29,-29,False
6176,-8092 = 287*b - 917 for b.,Solve -8092 = 287*b - 917 for b.,-25,-29,-29,False
6177,1420*s + 70777 - 13977 = 0 for s.,Solve 1420*s + 70777 - 13977 = 0 for s.,-40,-29,-29,False
6178,624*w + 2695*w = 159312 for w.,Solve 624*w + 2695*w = 159312 for w.,48,-22,-22,False
6179,-742*v + 2635 = 123*v + 10578 + 4167 for v.,Solve -742*v + 2635 = 123*v + 10578 + 4167 for v.,-14,-13,-13,False
6180,-3576 - 591 = 438*o + 8097 for o.,Solve -3576 - 591 = 438*o + 8097 for o.,-28,-29,-29,False
6181,21*v + 70*v - 2228 = -1692 + 3468 for v.,Solve 21*v + 70*v - 2228 = -1692 + 3468 for v.,44,-29,-29,False
6182,-891*r = 56*r - 85*r + 905 - 43 for r.,Solve -891*r = 56*r - 85*r + 905 - 43 for r.,-1,-9,-9,False
6183,-43*d - 1784 + 2148 = -15*d for d.,Solve -43*d - 1784 + 2148 = -15*d for d.,13,-9,-9,False
6184,29*z = -0*z + 168 - 11 + 510 for z.,Solve 29*z = -0*z + 168 - 11 + 510 for z.,23,-9,-9,False
6185,-5607 = 560*v + 21833 for v.,Solve -5607 = 560*v + 21833 for v.,-49,-29,-29,False
6186,-18*z - 34*z + 5*z + 7*z + 1200 = 0 for z.,Solve -18*z - 34*z + 5*z + 7*z + 1200 = 0 for z.,30,-25,-25,False
6187,-39*z + 13021 - 6153 = 59*z + 3242 for z.,Solve -39*z + 13021 - 6153 = 59*z + 3242 for z.,37,-13,-13,False
6188,-1219*z + 55 = -1369*z - 549 + 4 for z.,Solve -1219*z + 55 = -1369*z - 549 + 4 for z.,-4,-7,-7,False
6189,-399*o - 10981 = 91*o + 11519 + 1020 for o.,Solve -399*o - 10981 = 91*o + 11519 + 1020 for o.,-48,-29,-29,False
6190,373*n + 6109 = -179*n - 6996 - 6215 for n.,Solve 373*n + 6109 = -179*n - 6996 - 6215 for n.,-35,-29,-29,False
6191,5*y + 68*y - 19*y = 12*y - 1806 for y.,Solve 5*y + 68*y - 19*y = 12*y - 1806 for y.,-43,-9,-9,False
6192,115 = -77*n - 77*n + 50*n - 93 for n.,Solve 115 = -77*n - 77*n + 50*n - 93 for n.,-2,-5,-5,False
6193,132767*p + 170 = 132762*p for p.,Solve 132767*p + 170 = 132762*p for p.,-34,-10,-10,False
6194,-35788 - 4349 = 1407*g + 21771 for g.,Solve -35788 - 4349 = 1407*g + 21771 for g.,-44,-29,-29,False
6195,60*y + 2100 = -990*y for y.,Solve 60*y + 2100 = -990*y for y.,-2,-10,-10,False
6196,-33990*l + 17640 = -33500*l for l.,Solve -33990*l + 17640 = -33500*l for l.,36,-36,-36,False
6197,35*s + 22*s - 2007 = -8*s - 187 for s.,Solve 35*s + 22*s - 2007 = -8*s - 187 for s.,28,-9,-9,False
6198,-1487 - 807 = -112*q + 1290 for q.,Solve -1487 - 807 = -112*q + 1290 for q.,32,-9,-9,False
6199,-133*j - 34*j + 909 = -66*j for j.,Solve -133*j - 34*j + 909 = -66*j for j.,9,-9,-9,False
6200,-95*d = 39*d - 3350 for d.,Solve -95*d = 39*d - 3350 for d.,25,-15,-15,False
6201,4579 = -806*b - 11167 - 22942 for b.,Solve 4579 = -806*b - 11167 - 22942 for b.,-48,-29,-29,False
6202,82*j - 196*j = 87*j - 3216 for j.,Solve 82*j - 196*j = 87*j - 3216 for j.,16,-32,-32,False
6203,7*i + 19*i + 1628 = -11*i for i.,Solve 7*i + 19*i + 1628 = -11*i for i.,-44,-14,-14,False
6204,44*w + 154 - 336 = -138 for w.,Solve 44*w + 154 - 336 = -138 for w.,1,-4,-4,False
6205,1228*a - 108675 = -1187*a for a.,Solve 1228*a - 108675 = -1187*a for a.,45,-15,-15,False
6206,-2814 = -671*h + 14124 + 3192 for h.,Solve -2814 = -671*h + 14124 + 3192 for h.,30,-29,-29,False
6207,-52161 + 52936 = -31*n for n.,Solve -52161 + 52936 = -31*n for n.,-25,-29,-29,False
6208,157*k = 183*k - 494 for k.,Solve 157*k = 183*k - 494 for k.,19,-4,-4,False
6209,94*b - 967 = -779 for b.,Solve 94*b - 967 = -779 for b.,2,-4,-4,False
6210,-440*m + 28899 = 301*m for m.,Solve -440*m + 28899 = 301*m for m.,39,-13,-13,False
6211,-69*c + 29*c - 190 = -1150 for c.,Solve -69*c + 29*c - 190 = -1150 for c.,24,-10,-10,False
6212,-52 + 17512 = -1164*w for w.,Solve -52 + 17512 = -1164*w for w.,-15,-13,-13,False
6213,8*o + 19*o - 256 - 352 = 8*o for o.,Solve 8*o + 19*o - 256 - 352 = 8*o for o.,32,-9,-9,False
6214,424 + 5249 = -297*c - 8286 for c.,Solve 424 + 5249 = -297*c - 8286 for c.,-47,-29,-29,False
6215,0 = -1735*l - 92*l + 172*l - 62890 for l.,Solve 0 = -1735*l - 92*l + 172*l - 62890 for l.,-38,-45,-45,False
6216,-313*s - 817*s + 1678*s + 1892*s = -48800 for s.,Solve -313*s - 817*s + 1678*s + 1892*s = -48800 for s.,-20,-60,-60,False
6217,-244*b - 38*b + 5632 + 5084 = 0 for b.,Solve -244*b - 38*b + 5632 + 5084 = 0 for b.,38,-29,-29,False
6218,-2107*z = -153*z - 48850 for z.,Solve -2107*z = -153*z - 48850 for z.,25,-25,-25,False
6219,0 = 406*i + 14840 - 28238 for i.,Solve 0 = 406*i + 14840 - 28238 for i.,33,-13,-13,False
6220,-193*u - 2029 = 3486 + 1433 for u.,Solve -193*u - 2029 = 3486 + 1433 for u.,-36,-29,-29,False
6221,-10*s - 168 = 10*s - 4*s - 4*s for s.,Solve -10*s - 168 = 10*s - 4*s - 4*s for s.,-14,-8,-8,False
6222,13*p + 2947 - 1295 - 1353 = 0 for p.,Solve 13*p + 2947 - 1295 - 1353 = 0 for p.,-23,-13,-13,False
6223,-25991*v = -25897*v - 4418 for v.,Solve -25991*v = -25897*v - 4418 for v.,47,-18,-18,False
6224,420*h = -193*h - 25746 for h.,Solve 420*h = -193*h - 25746 for h.,-42,-29,-29,False
6225,0 = -345*n + 3815 - 14165 for n.,Solve 0 = -345*n + 3815 - 14165 for n.,-30,-5,-5,False
6226,799*s + 1214*s - 727 = 5312 for s.,Solve 799*s + 1214*s - 727 = 5312 for s.,3,-29,-29,False
6227,2857*n - 2677*n + 1260 = 0 for n.,Solve 2857*n - 2677*n + 1260 = 0 for n.,-7,-10,-10,False
6228,-1896*s + 1763*s = -2394 for s.,Solve -1896*s + 1763*s = -2394 for s.,18,-9,-9,False
6229,328130*a = 328064*a + 726 for a.,Solve 328130*a = 328064*a + 726 for a.,11,-11,-11,False
6230,183*z + 30266 = 24044 for z.,Solve 183*z + 30266 = 24044 for z.,-34,-13,-13,False
6231,-547 = -62*t + 437 - 798 for t.,Solve -547 = -62*t + 437 - 798 for t.,3,-9,-9,False
6232,1236 + 772 - 414 - 75 = 49*n for n.,Solve 1236 + 772 - 414 - 75 = 49*n for n.,31,-9,-9,False
6233,1655 - 926 + 854 = 200*f - 5217 for f.,Solve 1655 - 926 + 854 = 200*f - 5217 for f.,34,-13,-13,False
6234,11003*k - 11226*k + 6913 = 0 for k.,Solve 11003*k - 11226*k + 6913 = 0 for k.,31,-13,-13,False
6235,15*w + 1260*w + 11141 + 2259 = -400*w for w.,Solve 15*w + 1260*w + 11141 + 2259 = -400*w for w.,-8,-29,-29,False
6236,3001 + 3575 = 137*j for j.,Solve 3001 + 3575 = 137*j for j.,48,-7,-7,False
6237,-1051*o + 41897 = -143 for o.,Solve -1051*o + 41897 = -143 for o.,40,-29,-29,False
6238,15*x + 197 - 62 = 0 for x.,Solve 15*x + 197 - 62 = 0 for x.,-9,-7,-7,False
6239,78*r + 46*r = 118*r - 47*r + 424 for r.,Solve 78*r + 46*r = 118*r - 47*r + 424 for r.,8,-4,-4,False
6240,635 = 71*c + 114*c - 1610 - 1270 for c.,Solve 635 = 71*c + 114*c - 1610 - 1270 for c.,19,-15,-15,False
6241,-588 = -266*v - 4844 + 1108 - 10152 for v.,Solve -588 = -266*v - 4844 + 1108 - 10152 for v.,-50,-29,-29,False
6242,72077 = 123*o + 72815 for o.,Solve 72077 = 123*o + 72815 for o.,-6,-13,-13,False
6243,255305*m - 256 = 255321*m for m.,Solve 255305*m - 256 = 255321*m for m.,-16,-8,-8,False
6244,2*l + 568 = 1163 - 527 for l.,Solve 2*l + 568 = 1163 - 527 for l.,34,-4,-4,False
6245,9141 = -1150*v - 42341 - 1418 for v.,Solve 9141 = -1150*v - 42341 - 1418 for v.,-46,-29,-29,False
6246,-159*q + 8240 - 1877 = 685*q + 41811 for q.,Solve -159*q + 8240 - 1877 = 685*q + 41811 for q.,-42,-29,-29,False
6247,-15*u - 804 = 297 - 396 for u.,Solve -15*u - 804 = 297 - 396 for u.,-47,-9,-9,False
6248,-14*s + 364 = 4*s + 37*s - 846 for s.,Solve -14*s + 364 = 4*s + 37*s - 846 for s.,22,-9,-9,False
6249,5203 = -493*i - 224*i + 244*i for i.,Solve 5203 = -493*i - 224*i + 244*i for i.,-11,-29,-29,False
6250,203*o = -71*o - 1304 + 482 for o.,Solve 203*o = -71*o - 1304 + 482 for o.,-3,-7,-7,False
6251,798*x + 944*x + 565 = 1855*x for x.,Solve 798*x + 944*x + 565 = 1855*x for x.,5,-5,-5,False
6252,-1212 + 5412 = -767*x - 9606 for x.,Solve -1212 + 5412 = -767*x - 9606 for x.,-18,-29,-29,False
6253,8081 = -231*n + 2819*n + 612*n - 14319 for n.,Solve 8081 = -231*n + 2819*n + 612*n - 14319 for n.,7,-29,-29,False
6254,-u + 2*u = -14*u + 57*u - 1218 for u.,Solve -u + 2*u = -14*u + 57*u - 1218 for u.,29,-9,-9,False
6255,-82*v - 32*v = -11*v + 2472 for v.,Solve -82*v - 32*v = -11*v + 2472 for v.,-24,-9,-9,False
6256,-119*s - 95*s = -173*s + 1230 for s.,Solve -119*s - 95*s = -173*s + 1230 for s.,-30,-10,-10,False
6257,-1065*z + 2247*z - 16548 = 0 for z.,Solve -1065*z + 2247*z - 16548 = 0 for z.,14,-28,-28,False
6258,-44*a + 21469 = 21161 for a.,Solve -44*a + 21469 = 21161 for a.,7,-29,-29,False
6259,-49*g - 38*g - 504 = -142*g + 926 for g.,Solve -49*g - 38*g - 504 = -142*g + 926 for g.,26,-9,-9,False
6260,-437*h + 31584 - 7395 = 296*h for h.,Solve -437*h + 31584 - 7395 = 296*h for h.,33,-13,-13,False
6261,-75519 + 183837 = -1367*k + 1333*k + 2613*k for k.,Solve -75519 + 183837 = -1367*k + 1333*k + 2613*k for k.,42,-29,-29,False
6262,-6619 - 17207 + 1007 = 513*j + 688*j for j.,Solve -6619 - 17207 + 1007 = 513*j + 688*j for j.,-19,-29,-29,False
6263,63*h + 303 - 917 = 772 for h.,Solve 63*h + 303 - 917 = 772 for h.,22,-9,-9,False
6264,84*x = -40*x - 78*x - 146*x + 10092 for x.,Solve 84*x = -40*x - 78*x - 146*x + 10092 for x.,29,-9,-9,False
6265,995*x - 1671*x = -33124 for x.,Solve 995*x - 1671*x = -33124 for x.,49,-29,-29,False
6266,65*k - 50*k + 7848 = 342*k for k.,Solve 65*k - 50*k + 7848 = 342*k for k.,24,-28,-28,False
6267,65*a + 25*a = -9*a + 4*a - 1995 for a.,Solve 65*a + 25*a = -9*a + 4*a - 1995 for a.,-21,-5,-5,False
6268,53*z + 3*z + 41*z - 8*z - 12*z = 0 for z.,Solve 53*z + 3*z + 41*z - 8*z - 12*z = 0 for z.,0,0,0,True
6269,-7526 + 3404 - 6000 = 313*n + 4902 for n.,Solve -7526 + 3404 - 6000 = 313*n + 4902 for n.,-48,-29,-29,False
6270,-48*a - 8624 + 10304 = 0 for a.,Solve -48*a - 8624 + 10304 = 0 for a.,35,-29,-29,False
6271,-1189*h - 5060 = -1409*h for h.,Solve -1189*h - 5060 = -1409*h for h.,23,-20,-20,False
6272,-6583 + 3663 = 146*z for z.,Solve -6583 + 3663 = 146*z for z.,-20,-29,-29,False
6273,-264*o + 7182 - 582 = -64*o for o.,Solve -264*o + 7182 - 582 = -64*o for o.,33,-13,-13,False
6274,6*h + 50*h + 101*h - 4790 = 548 for h.,Solve 6*h + 50*h + 101*h - 4790 = 548 for h.,34,-9,-9,False
6275,50*w + 112233 - 110433 = 0 for w.,Solve 50*w + 112233 - 110433 = 0 for w.,-36,-13,-13,False
6276,-819 + 1838 = -209*h - 4144 - 2152 for h.,Solve -819 + 1838 = -209*h - 4144 - 2152 for h.,-35,-13,-13,False
6277,-152*k - 1489 = 205*k - 103*k - 11649 for k.,Solve -152*k - 1489 = 205*k - 103*k - 11649 for k.,40,-13,-13,False
6278,418*g = -2628 + 8062 for g.,Solve 418*g = -2628 + 8062 for g.,13,-29,-29,False
6279,-5*y - 11296 + 11166 = 0 for y.,Solve -5*y - 11296 + 11166 = 0 for y.,-26,-4,-4,False
6280,0 = 636*q + 3548 + 7900 for q.,Solve 0 = 636*q + 3548 + 7900 for q.,-18,-9,-9,False
6281,15*i = 7*i + 5*i - 50*i - 2650 for i.,Solve 15*i = 7*i + 5*i - 50*i - 2650 for i.,-50,-25,-25,False
6282,-2139 = -23*z - 3174 for z.,Solve -2139 = -23*z - 3174 for z.,-45,-29,-29,False
6283,-39*o - 99*o + 67 = 111*o + 814 for o.,Solve -39*o - 99*o + 67 = 111*o + 814 for o.,-3,-7,-7,False
6284,-15636 + 2869 - 1283 = 281*y for y.,Solve -15636 + 2869 - 1283 = 281*y for y.,-50,-13,-13,False
6285,194*p + 6456 = -611*p - 2*p for p.,Solve 194*p + 6456 = -611*p - 2*p for p.,-8,-9,-9,False
6286,0 = -752*g - 860*g - 29016 for g.,Solve 0 = -752*g - 860*g - 29016 for g.,-18,-32,-32,False
6287,-1032*y = -1026*y + 90 for y.,Solve -1032*y = -1026*y + 90 for y.,-15,-9,-9,False
6288,101*q - 249 = 55*q + 180 - 107 for q.,Solve 101*q - 249 = 55*q + 180 - 107 for q.,7,-9,-9,False
6289,-598 = 498001*d - 497955*d for d.,Solve -598 = 498001*d - 497955*d for d.,-13,-9,-9,False
6290,-52*d + 37 = 12*d - 27*d for d.,Solve -52*d + 37 = 12*d - 27*d for d.,1,-3,-3,False
6291,-280*y + 195*y + 2125 = 0 for y.,Solve -280*y + 195*y + 2125 = 0 for y.,25,-15,-15,False
6292,4*i - 386 + 436 = -3*i + 9*i for i.,Solve 4*i - 386 + 436 = -3*i + 9*i for i.,25,-4,-4,False
6293,1034 = 4*i + 33*i - 59*i for i.,Solve 1034 = 4*i + 33*i - 59*i for i.,-47,-13,-13,False
6294,102360*v - 1394 = 102278*v for v.,Solve 102360*v - 1394 = 102278*v for v.,17,-9,-9,False
6295,-23064 = 2185*p + 1999*p + 89904 for p.,Solve -23064 = 2185*p + 1999*p + 89904 for p.,-27,-29,-29,False
6296,-6587 - 11486 = -2584*o + 33607 for o.,Solve -6587 - 11486 = -2584*o + 33607 for o.,20,-13,-13,False
6297,17 = 594*g + 313 + 233 + 65 for g.,Solve 17 = 594*g + 313 + 233 + 65 for g.,-1,-7,-7,False
6298,181*i + 228*i = -1663 - 3821 + 1803 for i.,Solve 181*i + 228*i = -1663 - 3821 + 1803 for i.,-9,-29,-29,False
6299,-22861 = -577*t - 361*t - 8505 + 25040 for t.,Solve -22861 = -577*t - 361*t - 8505 + 25040 for t.,42,-13,-13,False
6300,295*g - 189*g + 431*g - 35920 = -361*g for g.,Solve 295*g - 189*g + 431*g - 35920 = -361*g for g.,40,-20,-20,False
6301,31*l - 47288 = -1749*l + 29252 for l.,Solve 31*l - 47288 = -1749*l + 29252 for l.,43,-29,-29,False
6302,-348*w = -77*w + 5420 for w.,Solve -348*w = -77*w + 5420 for w.,-20,-10,-10,False
6303,3788 - 1268 = -60*s for s.,Solve 3788 - 1268 = -60*s for s.,-42,-29,-29,False
6304,8600 = -3326*c + 3526*c for c.,Solve 8600 = -3326*c + 3526*c for c.,43,-60,-60,False
6305,-22*k + 54 = 4*k + 46 + 294 for k.,Solve -22*k + 54 = 4*k + 46 + 294 for k.,-11,-9,-9,False
6306,114*c - 1197 - 2864 = -135*c + 421 for c.,Solve 114*c - 1197 - 2864 = -135*c + 421 for c.,18,-29,-29,False
6307,-401 = 99*v - 203 for v.,Solve -401 = 99*v - 203 for v.,-2,-5,-5,False
6308,5319 + 3027 = 243*u + 84 for u.,Solve 5319 + 3027 = 243*u + 84 for u.,34,-7,-7,False
6309,-659 + 228 = 48*c - 84*c + 901 for c.,Solve -659 + 228 = 48*c - 84*c + 901 for c.,37,-9,-9,False
